"NEW_BP"|"DEPARTAMENTO"|"MUNICIPIO"|"CIUDAD"|"BARRIO_CASERIO"
"1577770376"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA UNIVERSAL"
"1571668988"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"GERMANIA"|"RESIDENCIAL LOMAS DE GERMANIA"
"1571668984"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA RONDA"
"1580321397"|"CORTES"|"CHOLOMA"|"EL BARREAL NO.1"|"COLONIA EL BARREAL N°2"
"1579290133"|"SANTA BARBARA"|"QUIMISTAN"|"QUIMISTAN"|"HACIENDA LAS MINAS"
"1579290361"|"OCOTEPEQUE"|"SINUAPA"|"SINUAPA"|"BARRIO EL EDEN"
"1580319912"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"CERRO GRANDE"|"CERRO GRANDE"
"1580319824"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LOS CASTANOS"
"1572817067"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA 21 DE ABRIL"
"1579287987"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"ALTOS DE LA VICTORIA"
"1579288298"|"VALLE"|"NACAOME"|"NACAOME"|"BARRIO LAS DELICIAS"
"1571674238"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLA ERNESTINA I"
"1573027227"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL PLAZA"
"1571674134"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL SAUCE"
"1571674114"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL VILLA UNIVERSITARIA I ETA"
"1571674044"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA 15 DE SEPTIEMBRE"
"1579732349"|"CORTES"|"SANTA CRUZ DE YOJOA"|"PENA BLANCA"|"PENA BLANCA"
"1582537516"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MODELO"
"1572434042"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS CASITAS"
"1572629486"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS PALMAS"
"1573027851"|"ISLAS DE LA BAHIA"|"ROATAN"|"SANDY BAY"|"COLONIA POLICARPO GALINDO"
"1571673075"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"YAGUACIRE"|"COLONIA LA CONCEPCION"
"1580328456"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"COLONIA INFOP"
"1579289128"|"EL PARAISO"|"DANLI"|"DANLI"|"BRISA DE LOS PINOS"
"1573028421"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"COLONIA LOS PROFESORES"
"1582052533"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JOSE ARTURO DUARTE"
"1571672465"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ERA NO. 1"
"1577777663"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA GUILLEN"
"1577777621"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE EN MEDIO"
"1572629420"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1579738894"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ALAMEDA"
"1571672336"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FRANCISCO MURILLO SOTO"
"1580327234"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LA PENA"
"1571672266"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA  MIRAFLORES SUR"
"1571672091"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL HOGAR"
"1571672074"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"CASERIO EL PORTILLO"
"1577777008"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"BARRIO DOLORES O EL SALTO"
"1577776516"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COLONIA 25 DE NOVIEMBRE I ETAPA"
"1580365303"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"ALDEA SUYAPA"
"1571689319"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO BUENA VISTA"
"1571689206"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1577820247"|"FRANCISCO MORAZAN"|"SANTA LUCIA"|"SANTA LUCIA"|"SANTA LUCIA"
"1579680266"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA RONDA"
"1572601905"|"FRANCISCO MORAZAN"|"SANTA ANA"|"EL TIZATILLO"|"COL. TIZATILLO"
"1582004394"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COL LOS ALPES"
"1579279246"|"LEMPIRA"|"LEPAERA"|"LA LIBERTAD"|"LA LIBERTAD"
"1571688761"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LAS CRUCITAS"
"1571688718"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN MIGUEL"
"1579681795"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LOMAS DEL CARMEN"
"1580364447"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO SATUYE"
"1571688594"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE ENMEDIO SECTOR 1"
"1571688557"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CERRO GRANDE"
"1572630454"|"FRANCISCO MORAZAN"|"VALLE DE ANGELES"|"VALLE DE ANGELES"|"BARRIO MIRAVALLE"
"1579684221"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"COLONIA LAS PALMERAS O NUEVA ESPERANZA"
"1572601992"|"EL PARAISO"|"DANLI"|"DANLI"|"COLONIA SAN FRANCISCO DE ASIS"
"1579684791"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"BARRIO CABANAS"
"1571688000"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL SANTA ISABEL I"
"1572471914"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL TORONJAL"
"1573023383"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"COLONIA 1 DE MAYO"
"1582007028"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JOSE ANGEL ULLOA"
"1572630270"|"COMAYAGUA"|"TAULABE"|"TAULABE"|"BARRIO BRISAS DEL BOSQUE"
"1579280081"|"VALLE"|"AMAPALA"|"PLAYA GRANDE"|"PLAYA GRANDE"
"1571687724"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO CENTRO DE TEGUCIGALPA"
"1571687647"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA BERNARDO DAZZI I ETAPA"
"1571687620"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CENTROAMERICA"
"1582552334"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CIUDAD NUEVA"
"1579687005"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN MIGUEL"
"1582009577"|"CORTES"|"SAN MANUEL"|"SAN MANUEL"|"BARRIO EL CENTRO"
"1572472866"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL CONFITE"
"1572823991"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"COLONIA EL HIGO"
"1571691373"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO BUENOS AIRES"
"1571691363"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"ZAMBRANO"|"BARRIO LA PRIMAVERA"
"1571691335"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE EN MEDIO SECTOR 3"
"1579277336"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL PEDREGALITO"
"1577826440"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO LA ISLA"
"1579278018"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA MENONITA"
"1579674528"|"CORTES"|"SANTA CRUZ DE YOJOA"|"SANTA CRUZ DE YOJOA"|"BARRIO EL CENTRO"
"1571690672"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FLOR DEL CAMPO"
"1577826018"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL CALVARIO"
"1572472723"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL SAUCE"
"1571690532"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL CENTRO AMERICA ESTE IV E"
"1572601271"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"RESIDENCIAL PALMERAS"
"1580371631"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL MANANTIAL"
"1582002474"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA FUERZAS ARMADAS"
"1577825496"|"EL PARAISO"|"EL PARAISO"|"EL PARAISO"|"BARRIO EL JAZMIN"
"1572601580"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO BELLA VISTA"
"1580371185"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"COLONIA OSORIO"
"1579675790"|"CORTES"|"OMOA"|"NUEVO TULIAN"|"NUEVO TULIAN"
"1582002604"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO SANTA LUCIA"
"1572472527"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL MONTE REAL"
"1577824577"|"EL PARAISO"|"TROJES"|"TROJES"|"COLONIA 21 DE FEBRERO"
"1571689792"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO MORAZAN"
"1579278679"|"EL PARAISO"|"EL PARAISO"|"EL PARAISO"|"BARRIO EL CARMELO"
"1579676821"|"EL PARAISO"|"DANLI"|"DANLI"|"COLONIA EL ENCANTO"
"1571689735"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL MANCHEN"
"1577821987"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"AGUAS DEL PADRE"
"1580366048"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1572601852"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"BARRIO SAN ANTONIO"
"1577805705"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"RES. BELLA HORIZONTE"
"1579700165"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ALTOS DE LA CABANA"
"1579700531"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO CAMAGUEY"
"1572819591"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA MILAGRO DE DIOS"
"1580350252"|"COPAN"|"NUEVA ARCADIA"|"LA ENTRADA"|"BARRIO MIRAFLORES"
"1572630025"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA ESPERANZA"
"1572630004"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CRISTOBAL DIAZ"
"1579702302"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA SEIS DE JULIO"
"1571683072"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MATAMOROS"
"1571682912"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO VILLA ADELA"
"1571682804"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FLORENCIA NORTE"
"1579284251"|"COLON"|"TRUJILLO"|"TRUJILLO"|"BARRIO MIRAMAR"
"1580348990"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1579703993"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA VILLA DELMY"
"1579704871"|"OCOTEPEQUE"|"LA ENCARNACION"|"LA ENCARNACION"|"BARRIO SANTA CATARINA"
"1580347524"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"BARRIO BELEN"
"1579284460"|"CORTES"|"SANTA CRUZ DE YOJOA"|"AGUA AZUL RANCHO"|"BRISAS DEL BAMBU"
"1582030977"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA RIVERA HERNANDEZ"
"1571681166"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOS MOLINOS  PROYECTO "
"1571680959"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA BELLA ORIENTE"
"1571680806"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO SAUCIQUE"
"1571680759"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LEMPIRA"
"1579708853"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLAS DEL SOL"
"1582545492"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA CABANA"
"1579708856"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA REPUBLICA DE VENEZUELA"
"1580345052"|"SANTA BARBARA"|"ARADA"|"SORCA"|"EL PORTILLO O SORCA ARRIBA"
"1573024942"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO DE JESUS"
"1579708924"|"ATLANTIDA"|"TELA"|"TELA"|"BARRIO SAN JOSE"
"1571680393"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"QUINTA LOS LAURELES"
"1571680368"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CENTROAMERICA"
"1579687049"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"BARRIO SAN JOSE"
"1579687051"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SUYAPA"
"1571687296"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FALDAS DEL PEDREGAL"
"1579687065"|"OLANCHO"|"SAN ESTEBAN"|"SAN ESTEBAN"|"BARRIO LA PRADERA"
"1571687174"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL MANCHEN"
"1579688607"|"EL PARAISO"|"EL PARAISO"|"EL PARAISO"|"COLONIA ALTAMIRA"
"1577813061"|"YORO"|"SANTA RITA"|"SANTA RITA"|"COLONIA ALTIPLANO"
"1571686724"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL ALTOS DEL TRAPICHE"
"1571686691"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA TRES CAMINOS"
"1579689289"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA JUPITER"
"1571686339"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CONTRY CLUB"
"1579690192"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"BARRIO SAN MIGUEL"
"1572821575"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA BRISAS DE ALTAMIRA"
"1582014037"|"EL PARAISO"|"DANLI"|"DANLI"|"COLONIA RODAS ALVARADO"
"1571686063"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"TEGUCIGALPA"|"COLONIA KENNEDY"
"1579691998"|"SANTA BARBARA"|"SANTA BARBARA"|"SANTA BARBARA"|"BARRIO LLANO DEL CONEJO"
"1579282474"|"ATLANTIDA"|"TELA"|"VILLAFRANCA"|"VILLAFRANCA"
"1571685813"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"PLANES DE MEDINA"
"1571685742"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"ZAMBRANO"|"BARRIO LAS BRISAS"
"1572630221"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA LEONA"
"1571685107"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL EDEN"
"1572666380"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO ZARAGOZA"
"1573023812"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"COLONIA 15 DE SEPTIEMBRE"
"1579342746"|"COMAYAGUA"|"COMAYAGUA"|"LOS PLANES"|"LA LIBERTAD"
"1571563149"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COLONIA PONCE"
"1573090962"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA MODERNA"
"1580061364"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA RIO BLANCO"
"1580061758"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MONTEREY"
"1571562913"|"COLON"|"SONAGUERA"|"SONAGUERA"|"BARRIO LOS SURENOS"
"1572783624"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA KAWAS O FLORIDA"
"1580061920"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JOSE ANGEL ULLOA"
"1573057478"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VALLE DE SULA"
"1572618421"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CERRO GRANDE"
"1573057507"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"RESIDENCIAL LAS CASCADAS"
"1571562410"|"COLON"|"BONITO ORIENTAL"|"LA ESPERANZA"|"LA ESPERANZA"
"1580062635"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO LA ESPERANZA"
"1582388142"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA STIBYS"
"1580107359"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLA ERNESTINA I"
"1572618844"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"LOS PLANES O EL DURAZNO"
"1579343442"|"CHOLUTECA"|"NAMASIGUE"|"SAN FRANCISCO"|"SAN FRANCISCO"
"1572783608"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL SAUCE"
"1571561945"|"COLON"|"SABA"|"SABA"|"COLONIA ALEMAN"
"1571561871"|"YORO"|"OLANCHITO"|"OLANCHITO"|"MARINAN N° 2"
"1580063447"|"CORTES"|"SAN MANUEL"|"COL. PINEDA NO.1"|"COLONIA PINEDA NO.2"
"1580107128"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LA VEGA"
"1572451781"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COLONIA 25 DE NOVIEMBRE I ETAPA"
"1580063589"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA SOSA"
"1580113087"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"EL TIZATILLO"|"COLONIA PRADOS DEL SUR"
"1572785981"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO BRISAS DEL SAUCE"
"1571580780"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO SAN ANTONIO"
"1580113078"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL ALEMAN"
"1579335060"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA SANTA FE"
"1573050493"|"VALLE"|"NACAOME"|"NACAOME"|"BARRIO EL CENTRO"
"1572453830"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA NUEVA BELEN"
"1580005543"|"YORO"|"YORO"|"AYAPA"|"BARRIO EL CENTRO AYAPA"
"1577599416"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS LOMAS DEL GUIJARRO"
"1572674039"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"BARRIO LAS DELICIAS"
"1579335419"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA HOYA"
"1580007610"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA PENA"
"1572453732"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SIERRA PINA"
"1571579462"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO SAN JUAN"
"1571579448"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"RESIDENCIAL BOSQUES DE CHOLOMA"
"1572785858"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL LOS PRADOS"
"1571579338"|"COMAYAGUA"|"SIGUATEPEQUE"|"EL PORVENIR"|"EL PORVENIR"
"1582322015"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLA ERNESTINA I"
"1580112650"|"VALLE"|"SAN LORENZO"|"SAN LORENZO"|"BARRIO SAN JOSE O EL CHAPARRAL"
"1582322807"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA POLICARPO PAZ GARCIA"
"1571579056"|"COMAYAGUA"|"LA LIBERTAD"|"LA LIBERTAD"|"BARRIO SAN JOSE"
"1580008660"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MIRAFLORES SUR"
"1571578687"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FRANCISCO MORAZAN"
"1571578645"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO SUNILAPA"
"1572615630"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO CIENAGUITA"
"1574590969"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL PRADOS UNIVERSITARIOS"
"1580011531"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO BUENOS AIRES"
"1579337095"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO CENTRO DE TEGUCIGALPA"
"1579337414"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO ABAJO"
"1571577955"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"ALDEA EL CARMEN"
"1571584673"|"COPAN"|"CUCUYAGUA"|"CUCUYAGUA"|"BARRIO LA CRUZ"
"1571584490"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO EL CARMEN"
"1577614505"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO LOS LIRIOS"
"1577614319"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DEL HATILLO"
"1572786388"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO SATUYE"
"1579333505"|"VALLE"|"NACAOME"|"NACAOME"|" COL AGUA FRIA"
"1577609263"|"FRANCISCO MORAZAN"|"VALLE DE ANGELES"|"VALLE DE ANGELES"|"ALDEA EL RETIRO 2"
"1571584138"|"LEMPIRA"|"GRACIAS"|"GRACIAS"|"VILLAS DEL ROSARIO"
"1571584090"|"COPAN"|"NUEVA ARCADIA"|"LA ENTRADA"|"BARRIO EL PROGRESO"
"1571584052"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"COLONIA ALPES DEL EDEN"
"1582310623"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA IRIAS"
"1579994328"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FRANCISCO MORAZAN"
"1579994422"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1582311356"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA FELICIDAD"
"1580114035"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA RONDA"
"1572786179"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SINAI"
"1582313161"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CABANAS"
"1571583004"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA LA PRADERA"
"1577604979"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL SITIO"
"1579997633"|"EL PARAISO"|"DANLI"|"DANLI"|"COLONIA EL PAISAJE"
"1579334294"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"CERRO GRANDE"|"CERRO GRANDE"
